Country Name,Country Code,Time,Time Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Renewable energy consumption (% of total final energy consumption) [EG.FEC.RNEW.ZS],Access to electricity (% of population) [EG.ELC.ACCS.ZS]
"Egypt, Arab Rep.",EGY,2018,YR2018,2.49713E+11,3634.834269,2.389706724,5.23,100
"Egypt, Arab Rep.",EGY,2019,YR2019,3.03081E+11,3768.627511,2.361040835,5.3,100
El Salvador,SLV,1997,YR1997,10221705900,2843.828833,0.910547599,53.06236276,80.03151703
El Salvador,SLV,1998,YR1998,10936669900,2898.200509,0.963452852,51.58657898,81.637983
El Salvador,SLV,1999,YR1999,11284197000,2941.483054,0.947018933,51.00757387,79.129592
El Salvador,SLV,2000,YR2000,11784927700,2957.371869,0.944871529,33.51,84.51924896
El Salvador,SLV,2001,YR2001,12282533600,2968.631544,0.980278369,33.11,87.06382751
El Salvador,SLV,2002,YR2002,12664190300,3003.698339,0.988143124,34.02,87.54905701
El Salvador,SLV,2003,YR2003,13243892200,3042.834653,1.080166473,33.85,86.96115112
El Salvador,SLV,2004,YR2004,13724810900,3065.418791,1.106756405,33.33,87.35704803
El Salvador,SLV,2005,YR2005,14698000000,3147.225225,1.132859799,34.08,87.52584076
El Salvador,SLV,2006,YR2006,15999890000,3285.917604,1.199780687,34.76,89.20146942
El Salvador,SLV,2007,YR2007,17011750000,3341.616996,1.262381658,28.24,91.10955811
El Salvador,SLV,2008,YR2008,17986890000,3399.331869,1.138742108,31.5,91.00022888
El Salvador,SLV,2009,YR2009,17601620000,3315.801593,1.096666172,32.2,91.08402252
El Salvador,SLV,2010,YR2010,18447920000,3373.043809,1.069670198,32.62,91.58023834
El Salvador,SLV,2011,YR2011,20283780000,3488.150017,1.104711531,29.52,92.57468414
El Salvador,SLV,2012,YR2012,21386150000,3572.671423,1.098796044,30.27,93.68057251
El Salvador,SLV,2013,YR2013,21990960000,3638.162801,1.044354012,27.54,95.04310608
El Salvador,SLV,2014,YR2014,22593470000,3686.095565,1.061272656,23.95,95.12541962
El Salvador,SLV,2015,YR2015,23438240000,3761.51368,1.123403283,21.03,95.40000153
El Salvador,SLV,2016,YR2016,24191430000,3845.022496,1.147106408,20.71,96
El Salvador,SLV,2017,YR2017,24979190000,3921.315865,1.018087182,24.99,96.80000305
El Salvador,SLV,2018,YR2018,26020850000,4009.716555,1.085026906,23.21,97
El Salvador,SLV,2019,YR2019,26881140000,4104.917889,1.241995331,19.39,97.36000061
Equatorial Guinea,GNQ,1997,YR1997,442337849.5,2424.828508,2.724705649,66.02912993,NaN
Equatorial Guinea,GNQ,1998,YR1998,370687618.7,2886.153053,3.128304967,68.01762394,NaN
Equatorial Guinea,GNQ,1999,YR1999,621117885.7,3486.798938,4.931079387,61.8190192,NaN
Equatorial Guinea,GNQ,2000,YR2000,1045998496,3941.663522,3.240984734,45.85,65.55956268
Equatorial Guinea,GNQ,2001,YR2001,1461139022,6132.847296,4.72701489,46.12,65.57118988
Equatorial Guinea,GNQ,2002,YR2002,1806742742,6987.942647,6.139647288,31.31,65.57523346
Equatorial Guinea,GNQ,2003,YR2003,2484745935,7604.480697,6.344334268,29.49,65.57404327
Equatorial Guinea,GNQ,2004,YR2004,4410764339,10028.35435,7.502828457,7.2,65.56996918
Equatorial Guinea,GNQ,2005,YR2005,8217369093,11188.44854,9.621544506,7.1,65.56535339
Equatorial Guinea,GNQ,2006,YR2006,10086528699,11508.92592,10.34881114,6.99,65.56261444
Equatorial Guinea,GNQ,2007,YR2007,13071718759,12660.90547,9.00071032,8.49,65.56439209
Equatorial Guinea,GNQ,2008,YR2008,19749893536,14222.54884,9.829431946,7.23,65.57341003
Equatorial Guinea,GNQ,2009,YR2009,15027795173,13740.83997,9.303564519,9.24,65.59236145
Equatorial Guinea,GNQ,2010,YR2010,16314442183,11933.31103,9.090709577,5.74,66.15726471
Equatorial Guinea,GNQ,2011,YR2011,21357344847,12155.81874,8.728031196,5.58,66.09999847
Equatorial Guinea,GNQ,2012,YR2012,22388345810,12625.29592,8.226963408,4.42,65.73594666
Equatorial Guinea,GNQ,2013,YR2013,21948835350,11614.00291,7.379771472,3.68,65.82080841
Equatorial Guinea,GNQ,2014,YR2014,21765454404,11200.81068,6.107244959,4.2,65.92346954
Equatorial Guinea,GNQ,2015,YR2015,13185496836,9788.983771,4.877603465,4.56,66.04097748
Equatorial Guinea,GNQ,2016,YR2016,11240809132,8594.45019,4.760791555,3.95,66.17035675
Equatorial Guinea,GNQ,2017,YR2017,12200912828,7818.053564,3.998086565,3.54,66.30863953
Equatorial Guinea,GNQ,2018,YR2018,13097011143,7079.650502,4.280699257,4.91,66.45285797
Equatorial Guinea,GNQ,2019,YR2019,11364133802,6472.070861,3.444876441,6.58,66.60004425
Eritrea,ERI,1997,YR1997,686490090.1,840.5770172,0.362198519,77.60116716,25.8746109
Eritrea,ERI,1998,YR1998,745526154.9,843.9888355,0.2626194,75.0037673,26.9896946
Eritrea,ERI,1999,YR1999,688921325.7,832.0224896,0.275835495,76.12965999,28.09993553
Eritrea,ERI,2000,YR2000,706370815.6,793.6205616,0.267460132,76.62,29.25451088
Eritrea,ERI,2001,YR2001,752368495.5,838.8989132,0.28433012,74.68,30.35256195
Eritrea,ERI,2002,YR2002,729321366.7,835.1099976,0.266936328,74.67,32.20000076
Eritrea,ERI,2003,YR2003,870247703.2,780.4681392,0.260044697,74.89,32.52825928
Eritrea,ERI,2004,YR2004,1109054005,760.3487878,0.246096834,69.91,33.61060333
Eritrea,ERI,2005,YR2005,1098425901,761.0317824,0.211884466,74.65,34.69240952
Eritrea,ERI,2006,YR2006,1211161880,741.0007433,0.180549719,78.34,35.77609253
Eritrea,ERI,2007,YR2007,1317974491,739.7393434,0.174289375,79.8,36.86429214
Eritrea,ERI,2008,YR2008,1380188800,649.6944623,0.149711602,81.72,37.95972443
Eritrea,ERI,2009,YR2009,1856695551,657.7864582,0.152405016,81.63,39.06509781
Eritrea,ERI,2010,YR2010,1589515447,658.5862715,0.158844779,81.07,40.18312073
Eritrea,ERI,2011,YR2011,2065001626,702.3966325,0.177704615,79.71,41.31650162
Eritrea,ERI,2012,YR2012,NaN,NaN,0.190616973,78.14,42.46794891
Eritrea,ERI,2013,YR2013,NaN,NaN,0.194153135,78.14,43.63922882
Eritrea,ERI,2014,YR2014,NaN,NaN,0.195581358,77.8,44.82831192
Eritrea,ERI,2015,YR2015,NaN,NaN,0.194610422,77.56,46.03224182
Eritrea,ERI,2016,YR2016,NaN,NaN,0.196119982,77.31,47.24803925
Eritrea,ERI,2017,YR2017,NaN,NaN,0.211955911,75.37,48.47274399
Eritrea,ERI,2018,YR2018,NaN,NaN,0.246707621,74.03,49.7033844
Eritrea,ERI,2019,YR2019,NaN,NaN,0.25151351,73.67,50.93699265
Estonia,EST,1997,YR1997,5154420649,8692.296438,11.98255135,19.73990197,100
Estonia,EST,1998,YR1998,5674080543,9157.064847,11.71585305,17.74648609,100
Estonia,EST,1999,YR1999,5756912266,9091.333194,10.9980694,20.0693577,100
Estonia,EST,2000,YR2000,5686579748,9960.139039,10.68014331,19.83,100
Estonia,EST,2001,YR2001,6254649539,10625.57927,11.07977365,18.93,100
Estonia,EST,2002,YR2002,7367975888,11417.16797,10.83843826,19.41,100
Estonia,EST,2003,YR2003,9874013098,12362.24828,12.35846893,19.82,100
Estonia,EST,2004,YR2004,12145911801,13282.54552,12.49128506,19.97,100
Estonia,EST,2005,YR2005,14106790200,14631.38733,12.71797866,18.85,100
Estonia,EST,2006,YR2006,17022870405,16155.20743,11.86507343,17.18,100
Estonia,EST,2007,YR2007,22449129483,17459.09831,14.90288476,18.56,100
Estonia,EST,2008,YR2008,24341678629,16607.56806,13.76122746,20.29,100
Estonia,EST,2009,YR2009,19633031398,14205.39488,11.27750545,24.13,100
Estonia,EST,2010,YR2010,19523477326,14585.83866,14.26988866,25.35,100
Estonia,EST,2011,YR2011,23213994093,15692.78883,13.68801133,24.98,100
Estonia,EST,2012,YR2012,23019150071,16257.4722,12.7693736,24.88,100
Estonia,EST,2013,YR2013,25115753366,16553.38326,14.65860673,24.43,100
Estonia,EST,2014,YR2014,26634083965,17096.64458,13.64730803,25.3,100
Estonia,EST,2015,YR2015,22890762090,17402.03761,11.81383402,28.16,100
Estonia,EST,2016,YR2016,24072829277,17945.94496,12.15239497,27.24,100
Estonia,EST,2017,YR2017,26924385103,18962.4103,12.68422805,27.53,100
Estonia,EST,2018,YR2018,30624720196,19611.61099,11.58870366,28.59,100
Estonia,EST,2019,YR2019,31081901909,20269.57514,7.672029278,31.29,100
Eswatini,SWZ,1997,YR1997,1716699913,2333.427161,0.59551807,47.92769592,NaN
Eswatini,SWZ,1998,YR1998,1576904292,2359.833931,0.61681845,49.1072865,NaN
Eswatini,SWZ,1999,YR1999,1547884442,2397.950538,0.667733731,48.86559597,NaN
Eswatini,SWZ,2000,YR2000,1738100853,2411.444924,0.669580474,59.39,20.19576263
Eswatini,SWZ,2001,YR2001,1542477309,2411.373859,0.585752202,61.24,26.89999962
Eswatini,SWZ,2002,YR2002,1432228125,2494.44754,0.590021597,63.65,25.80867004
Eswatini,SWZ,2003,YR2003,2197612701,2571.688071,0.595014904,65.59,28.60609627
Eswatini,SWZ,2004,YR2004,2770082792,2647.463243,0.591125235,65.64,31.40063667
Eswatini,SWZ,2005,YR2005,3178126492,2790.250788,0.615737146,66.56,34.19464111
Eswatini,SWZ,2006,YR2006,3291353836,2941.396842,0.6031167,71.42,35.20000076
Eswatini,SWZ,2007,YR2007,3469363996,3054.082429,0.608851619,71.35,39.79091263
Eswatini,SWZ,2008,YR2008,3294093485,3062.614991,0.578050589,72.68,42.59854126
Eswatini,SWZ,2009,YR2009,3580417067,3096.296069,0.639335957,70.83,38.59999847
Eswatini,SWZ,2010,YR2010,4438778424,3199.053542,0.590952048,72.39,45.55233765
Eswatini,SWZ,2011,YR2011,4820499924,3254.813373,0.597084622,72.52,51.14800644
Eswatini,SWZ,2012,YR2012,4886533033,3411.719361,0.611816706,71.41,54.3662262
Eswatini,SWZ,2013,YR2013,4597532030,3521.669337,0.67064943,69.7,57.56251526
Eswatini,SWZ,2014,YR2014,4422968340,3530.360904,0.666154468,71.67,65
Eswatini,SWZ,2015,YR2015,4063245671,3583.31129,0.679050653,71.68,64.01241302
Eswatini,SWZ,2016,YR2016,3816022047,3594.167067,0.735214292,69.61,63.43000031
Eswatini,SWZ,2017,YR2017,4402969226,3638.768782,0.772978735,65.54,73.5
Eswatini,SWZ,2018,YR2018,4665237415,3695.949942,0.784193441,66.07,73.91577911
Eswatini,SWZ,2019,YR2019,4495264161,3766.062999,0.820784292,65.95,76.86943817
Ethiopia,ETH,1997,YR1997,8589211390,263.1444256,0.049972662,96.22085637,NaN
Ethiopia,ETH,1998,YR1998,7818224906,246.3873049,0.051159002,96.10024144,NaN
Ethiopia,ETH,1999,YR1999,7700833482,251.3777491,0.048864756,96.18948969,NaN
Ethiopia,ETH,2000,YR2000,8242392104,258.8705508,0.053109068,95.55,12.69999981
Ethiopia,ETH,2001,YR2001,8231326016,272.288578,0.063750624,94.6,10.16249084
Ethiopia,ETH,2002,YR2002,7850809498,268.4236285,0.064299894,94.53,11.8548336
Ethiopia,ETH,2003,YR2003,8623691300,255.1002912,0.068608442,94.23,13.54194069
Ethiopia,ETH,2004,YR2004,10131187261,281.5203534,0.070782567,94.13,15.22616196
Ethiopia,ETH,2005,YR2005,12401139454,305.9793854,0.065186577,94.73,14
Ethiopia,ETH,2006,YR2006,15280861835,329.6793116,0.067761688,94.54,18.59540367
Ethiopia,ETH,2007,YR2007,19707616773,357.117967,0.072686309,94.16,20.2854805
Ethiopia,ETH,2008,YR2008,27066912635,384.5726966,0.076934833,94.09,21.98278999
Ethiopia,ETH,2009,YR2009,32437389116,406.8569684,0.075268932,94.18,23.69003868
Ethiopia,ETH,2010,YR2010,29933790334,445.1823799,0.072502913,94.11,25.4099369
Ethiopia,ETH,2011,YR2011,31952763089,481.0379051,0.082119038,93.56,23
Ethiopia,ETH,2012,YR2012,43310721414,508.0657602,0.089781732,93.3,28.89851952
Ethiopia,ETH,2013,YR2013,47648211133,546.5928894,0.103827221,92.49,30.67167282
Ethiopia,ETH,2014,YR2014,55612228234,586.5736719,0.123713286,91.25,27.20000076
Ethiopia,ETH,2015,YR2015,64589334979,630.3126821,0.125790592,91.56,29
Ethiopia,ETH,2016,YR2016,74296618481,671.2906427,0.142174388,90.49,42.90000153
Ethiopia,ETH,2017,YR2017,81770791971,715.748806,0.146213488,90.22,44.29999924
Ethiopia,ETH,2018,YR2018,84269348327,744.3675944,0.15513441,89.42,44.94060135
Ethiopia,ETH,2019,YR2019,95912590628,785.4850502,0.160882449,88.92,48.063591
Faroe Islands,FRO,1997,YR1997,NaN,NaN,NaN,3.259648044,100
Faroe Islands,FRO,1998,YR1998,1104748687,NaN,NaN,3.140740852,100
Faroe Islands,FRO,1999,YR1999,1127691293,NaN,NaN,2.792078116,100
Faroe Islands,FRO,2000,YR2000,1067115339,NaN,NaN,2.77,100
Faroe Islands,FRO,2001,YR2001,1160270582,NaN,NaN,2.56,100
Faroe Islands,FRO,2002,YR2002,1275095950,NaN,NaN,3.4,100
Faroe Islands,FRO,2003,YR2003,1501935425,NaN,NaN,3.11,100
Faroe Islands,FRO,2004,YR2004,1724758392,NaN,NaN,3.42,100
Faroe Islands,FRO,2005,YR2005,1759742534,NaN,NaN,3.84,100
Faroe Islands,FRO,2006,YR2006,2017673371,NaN,NaN,4.3,100
Faroe Islands,FRO,2007,YR2007,2339015743,NaN,NaN,4.54,100
Faroe Islands,FRO,2008,YR2008,2489888390,NaN,NaN,4.51,100
Faroe Islands,FRO,2009,YR2009,2296051036,NaN,NaN,5.12,100
Faroe Islands,FRO,2010,YR2010,2331786419,NaN,NaN,3.38,100
Faroe Islands,FRO,2011,YR2011,2505746270,NaN,NaN,5,100
Faroe Islands,FRO,2012,YR2012,2427190332,NaN,NaN,4.7,100
Faroe Islands,FRO,2013,YR2013,2690116269,NaN,NaN,4.53,100
Faroe Islands,FRO,2014,YR2014,2913995546,NaN,NaN,6.54,100
Faroe Islands,FRO,2015,YR2015,2573908649,52726.74224,NaN,7.47,100
Faroe Islands,FRO,2016,YR2016,2813286391,NaN,NaN,6.32,100
Faroe Islands,FRO,2017,YR2017,2980054219,NaN,NaN,5.97,100
Faroe Islands,FRO,2018,YR2018,3188610522,NaN,NaN,5.86,100
Faroe Islands,FRO,2019,YR2019,3275706960,NaN,NaN,5.4,100
Fiji,FJI,1997,YR1997,2090184941,3821.12385,0.932172633,54.96202209,71.77151489
Fiji,FJI,1998,YR1998,1653160862,3826.214818,0.896864292,49.79259898,73.08958435
Fiji,FJI,1999,YR1999,1936484565,4115.019525,0.910833084,56.05448416,74.40281677
Fiji,FJI,2000,YR2000,1678239218,4000.911583,0.972962454,50.06,75.72492218
Fiji,FJI,2001,YR2001,1652464201,4038.190943,1.236152712,40.44,77.00067902
Fiji,FJI,2002,YR2002,1833279985,4125.385396,1.03542689,48.98,79.62999725
Fiji,FJI,2003,YR2003,2300453634,4125.788677,1.223339872,40.83,80
Fiji,FJI,2004,YR2004,2708078477,4302.409145,1.696100387,35.72,80.7918396
Fiji,FJI,2005,YR2005,2980484920,4291.77689,1.474415419,40.02,82.05135345
Fiji,FJI,2006,YR2006,3076305453,4330.889176,1.562707011,39.07,83.31273651
Fiji,FJI,2007,YR2007,3378314600,4257.575425,1.414700297,36.04,88.90000153
Fiji,FJI,2008,YR2008,3523185920,4272.36775,1.081706809,40.89,86.16000366
Fiji,FJI,2009,YR2009,2870624636,4191.407225,1.076124165,40.09,87.13486481
Fiji,FJI,2010,YR2010,3140181444,4297.200424,1.281528606,26.49,89.24858093
Fiji,FJI,2011,YR2011,3779378134,4397.965949,1.221989216,31.15,90.14612579
Fiji,FJI,2012,YR2012,3972012571,4446.797804,1.130552436,31.73,91.0708313
Fiji,FJI,2013,YR2013,4189915667,4645.112956,1.23706419,32.81,91.75
Fiji,FJI,2014,YR2014,4857220602,4894.113633,1.408973701,33.17,93.78660583
Fiji,FJI,2015,YR2015,4682546881,5105.262627,1.504579149,32.74,95.16824341
Fiji,FJI,2016,YR2016,4930204220,5223.450744,1.655104507,27.68,96.56174469
Fiji,FJI,2017,YR2017,5353404419,5499.200904,1.79539267,28.55,96
Fiji,FJI,2018,YR2018,5581371848,5708.99262,1.773674744,25.8,99.37250519
Fiji,FJI,2019,YR2019,5481675173,5679.050725,1.774700174,26.48,99.71588135
Finland,FIN,1997,YR1997,1.26912E+11,32768.37813,11.79415293,28.82844554,100
Finland,FIN,1998,YR1998,1.34039E+11,34464.99088,11.11284025,30.49796922,100
Finland,FIN,1999,YR1999,1.35264E+11,35891.00564,10.93994472,30.2360817,100
Finland,FIN,2000,YR2000,1.2602E+11,37884.39132,10.64485611,31.68,100
Finland,FIN,2001,YR2001,1.29533E+11,38784.77255,11.77523242,29.25,100
Finland,FIN,2002,YR2002,1.40404E+11,39351.3904,12.1985969,29.52,100
Finland,FIN,2003,YR2003,1.71652E+11,40044.30486,13.75595751,28.35,100
Finland,FIN,2004,YR2004,1.97479E+11,41522.17508,12.94525129,31.1,100
Finland,FIN,2005,YR2005,2.04885E+11,42530.61968,10.57167065,31.52,100
Finland,FIN,2006,YR2006,2.17089E+11,44074.03092,12.72627915,31.25,100
Finland,FIN,2007,YR2007,2.56378E+11,46212.64097,12.30921631,31.8,100
Finland,FIN,2008,YR2008,2.85716E+11,46358.62041,10.6636072,34.61,100
Finland,FIN,2009,YR2009,2.53498E+11,42412.09785,10.14821304,32.46,100
Finland,FIN,2010,YR2010,2.49424E+11,43563.5722,11.65875348,33.43,100
Finland,FIN,2011,YR2011,2.75604E+11,44466.8177,10.22962444,35.14,100
Finland,FIN,2012,YR2012,2.5829E+11,43637.24867,9.126387978,38.72,100
Finland,FIN,2013,YR2013,2.71362E+11,43044.99712,9.22784648,38.52,100
Finland,FIN,2014,YR2014,2.74863E+11,42710.92129,8.451871908,41.25,100
Finland,FIN,2015,YR2015,2.34534E+11,42801.90812,7.814537356,43.23,100
Finland,FIN,2016,YR2016,2.40771E+11,43878.96673,8.316193077,42.4,100
Finland,FIN,2017,YR2017,2.55648E+11,45173.62941,7.810154155,44.48,100
Finland,FIN,2018,YR2018,2.75708E+11,45627.91989,8.082639791,44.17,100
Finland,FIN,2019,YR2019,2.68515E+11,46135.88142,7.372854761,45.76,100
France,FRA,1997,YR1997,1.45288E+12,30650.74448,5.987499338,9.985453187,100
France,FRA,1998,YR1998,1.50311E+12,31633.14775,6.331489203,9.709285885,100
France,FRA,1999,YR1999,1.49315E+12,32546.93405,6.196241531,9.779014352,100
France,FRA,2000,YR2000,1.36564E+12,33592.46683,6.124614634,9.32,100
France,FRA,2001,YR2001,1.37766E+12,34009.8624,6.138928383,9.46,100
France,FRA,2002,YR2002,1.50141E+12,34146.30627,6.001983055,8.73,100
France,FRA,2003,YR2003,1.84454E+12,34183.66334,6.050888623,8.91,100
France,FRA,2004,YR2004,2.11963E+12,34893.52981,6.023792418,8.95,100
France,FRA,2005,YR2005,2.19695E+12,35208.8558,6.024207509,8.66,100
France,FRA,2006,YR2006,2.32054E+12,35821.87199,5.839386178,8.52,100
France,FRA,2007,YR2007,2.66059E+12,36464.95927,5.667293697,9.46,100
France,FRA,2008,YR2008,2.9303E+12,36354.65866,5.560603924,10.6,100
France,FRA,2009,YR2009,2.70089E+12,35129.36224,5.311780898,11.32,100
France,FRA,2010,YR2010,2.64519E+12,35638.12156,5.347945928,11.99,100
France,FRA,2011,YR2011,2.86516E+12,36244.18716,5.128759961,10.66,100
France,FRA,2012,YR2012,2.68367E+12,36182.15113,5.153951699,12.34,100
France,FRA,2013,YR2013,2.81188E+12,36203.19087,5.129519032,13.42,100
France,FRA,2014,YR2014,2.85596E+12,36378.61866,4.616052854,13.2,100
France,FRA,2015,YR2015,2.43919E+12,36652.92231,4.677807228,13.34,100
France,FRA,2016,YR2016,2.47296E+12,36956.7958,4.70474678,14.24,100
France,FRA,2017,YR2017,2.59515E+12,37694.0833,4.749542598,14.12,100
France,FRA,2018,YR2018,2.79096E+12,38259.69777,4.572030089,15.21,100
France,FRA,2019,YR2019,2.72887E+12,38832.0242,4.459547465,15.53,100
French Polynesia,PYF,1997,YR1997,3762857711,23724.05887,NaN,8.264821671,100
French Polynesia,PYF,1998,YR1998,3903187102,23753.10701,NaN,11.19419933,100
French Polynesia,PYF,1999,YR1999,3911602493,23815.9265,NaN,7.932555322,100
French Polynesia,PYF,2000,YR2000,3599846539,24186.49585,NaN,9.85,100
French Polynesia,PYF,2001,YR2001,3573808315,23714.31864,NaN,7.37,100
French Polynesia,PYF,2002,YR2002,3965405961,23537.71542,NaN,6.77,100
French Polynesia,PYF,2003,YR2003,4927782568,23669.69574,NaN,7.82,100
French Polynesia,PYF,2004,YR2004,5564112128,23545.38861,NaN,8.77,100
French Polynesia,PYF,2005,YR2005,5705054692,23276.11317,NaN,8.72,100
French Polynesia,PYF,2006,YR2006,5877996248,22499.35482,NaN,11,100
French Polynesia,PYF,2007,YR2007,6631160061,22272.40356,NaN,10.57,100
French Polynesia,PYF,2008,YR2008,7136743973,21271.22827,NaN,10.04,100
French Polynesia,PYF,2009,YR2009,6584556512,20405.68158,NaN,10.03,100
French Polynesia,PYF,2010,YR2010,6086643040,19339.66168,NaN,7.47,100
French Polynesia,PYF,2011,YR2011,6203936563,18202.83555,NaN,6.89,100
French Polynesia,PYF,2012,YR2012,5692858773,17709.0686,NaN,6.64,100
French Polynesia,PYF,2013,YR2013,6031828532,17689.28715,NaN,6.49,100
French Polynesia,PYF,2014,YR2014,6151998958,17760.83294,NaN,7.45,100
French Polynesia,PYF,2015,YR2015,5325848045,18252.51997,NaN,7.83,100
French Polynesia,PYF,2016,YR2016,5497037293,18754.28049,NaN,8.08,100
French Polynesia,PYF,2017,YR2017,5833351478,19023.92262,NaN,8.07,100
French Polynesia,PYF,2018,YR2018,6135117589,19419.53837,NaN,7.72,100
French Polynesia,PYF,2019,YR2019,6001384760,19749.43127,NaN,7.67,100
Gabon,GAB,1997,YR1997,5326816859,8882.402849,4.712639197,69.97319613,NaN
Gabon,GAB,1998,YR1998,4483417120,8963.204949,5.281725066,69.66973571,NaN
Gabon,GAB,1999,YR1999,4662992036,7959.064769,4.859908895,71.34133842,NaN
Gabon,GAB,2000,YR2000,5080483464,7611.835688,4.776363286,72.78,73.59999847
Gabon,GAB,2001,YR2001,5023265365,7574.114889,4.768136906,72.42,77.14080048
Gabon,GAB,2002,YR2002,5335451308,7357.566689,4.442138933,79.82,77.84243774
Gabon,GAB,2003,YR2003,6511903657,7322.606116,4.672090396,83.63,78.53884125
Gabon,GAB,2004,YR2004,7770219480,7171.683509,4.297478779,85.78,79.23235321
Gabon,GAB,2005,YR2005,9582783318,7155.365461,4.155372494,85.25,81.59999847
Gabon,GAB,2006,YR2006,10327598801,6750.050826,3.620550388,86.16,80.62017822
Gabon,GAB,2007,YR2007,12455410056,6937.485111,3.187561578,87.35,81.31954956
Gabon,GAB,2008,YR2008,15571349776,6497.481217,3.293795278,87.32,82.02615356
Gabon,GAB,2009,YR2009,12113699661,6295.199034,3.144764275,88,82.74269867
Gabon,GAB,2010,YR2010,14372591916,6514.731141,3.366245922,85.86,89.46172333
Gabon,GAB,2011,YR2011,18210308748,6735.082856,3.260931007,79.71,88.85956573
Gabon,GAB,2012,YR2012,17170465294,6840.948589,3.048938128,75.49,89.30000305
Gabon,GAB,2013,YR2013,17595745653,6977.770246,3.043802346,82.19,86.40000153
Gabon,GAB,2014,YR2014,18203968002,7039.682125,3.030218312,81.3,86.96430969
Gabon,GAB,2015,YR2015,14383107714,7090.45461,3.016982301,81.95,87.37686157
Gabon,GAB,2016,YR2016,14023890620,7038.577254,3.077356731,80.77,88.2038269
Gabon,GAB,2017,YR2017,14929488771,6893.384304,2.490403966,90.1,86.26999664
Gabon,GAB,2018,YR2018,16867326390,6786.890327,2.335753584,90.13,89.8815155
Gabon,GAB,2019,YR2019,16874405460,6893.323082,2.340839626,89.88,90.72629547
"Gambia, The",GMB,1997,YR1997,803630742.5,627.5564645,0.174639067,58.19181491,23.25539207
"Gambia, The",GMB,1998,YR1998,840285264.6,630.7530641,0.176966485,56.93436054,24.91658783
"Gambia, The",GMB,1999,YR1999,814723460.1,651.7493121,0.186179868,55.8153443,26.57294083
"Gambia, The",GMB,2000,YR2000,782915402.4,667.965505,0.166951992,62.86,34.29999924
"Gambia, The",GMB,2001,YR2001,687408804.6,686.687815,0.20953747,59.61,29.87001991
"Gambia, The",GMB,2002,YR2002,578236035.1,645.7018536,0.197080199,60.97,31.51756477
"Gambia, The",GMB,2003,YR2003,487038821.6,670.6610671,0.191539455,62.41,27.79999924
"Gambia, The",GMB,2004,YR2004,961900106.9,697.4725837,0.198483458,61.25,34.79930115
"Gambia, The",GMB,2005,YR2005,1027702254,661.3220355,0.198751128,61.71,30.45626831
"Gambia, The",GMB,2006,YR2006,1054113427,638.0770666,0.210367134,60.21,38.07894516
"Gambia, The",GMB,2007,YR2007,1279704745,637.5311207,0.232310015,57.27,39.72422791
"Gambia, The",GMB,2008,YR2008,1561763437,656.7040331,0.236193401,56.28,41.3767395
"Gambia, The",GMB,2009,YR2009,1450140386,679.0037402,0.260899341,53.91,43.0391922
"Gambia, The",GMB,2010,YR2010,1543292393,697.162699,0.227123149,56.6,46.65527725
"Gambia, The",GMB,2011,YR2011,1409694554,620.9483398,0.225201324,56.24,48.24708557
"Gambia, The",GMB,2012,YR2012,1415006238,633.5828401,0.223191113,56.95,49.82793045
"Gambia, The",GMB,2013,YR2013,1375608956,632.1972706,0.207071588,59.33,51.5
"Gambia, The",GMB,2014,YR2014,1229460602,605.0338079,0.237549323,53.17,52.93372726
"Gambia, The",GMB,2015,YR2015,1378176868,611.6713342,0.235228001,48.95,54.56198883
"Gambia, The",GMB,2016,YR2016,1484579844,606.3163144,0.228723718,48.62,56.32740784
"Gambia, The",GMB,2017,YR2017,1504909753,618.4808851,0.226778139,48.02,56.20000076
"Gambia, The",GMB,2018,YR2018,1670670669,645.9383087,0.224956609,49.01,60.29999924
"Gambia, The",GMB,2019,YR2019,1813608280,668.6352484,0.23117857,49.24,62.09999847
Georgia,GEO,1997,YR1997,3510520231,1359.392793,1.268990897,44.36379605,NaN
Georgia,GEO,1998,YR1998,3613541517,1436.711916,1.175886457,47.52898403,NaN
Georgia,GEO,1999,YR1999,2800049395,1508.656511,1.08727237,49.66308742,NaN
Georgia,GEO,2000,YR2000,3057475335,1566.560257,1.169940333,47.25,99.81181335
Georgia,GEO,2001,YR2001,3219488664,1667.508007,0.876849261,53.15,99.80532837
Georgia,GEO,2002,YR2002,3395728014,1774.636442,0.743996199,56.76,99.90000153
Georgia,GEO,2003,YR2003,3991284895,1984.244331,0.799648581,55.33,100
Georgia,GEO,2004,YR2004,5125365192,2112.261319,0.858087124,54.53,99.93000031
Georgia,GEO,2005,YR2005,6410823633,2329.570854,1.086491596,41.48,97.93505096
Georgia,GEO,2006,YR2006,7745394293,2563.543091,1.211231833,37.22,100
Georgia,GEO,2007,YR2007,10172882371,2901.104094,1.458489553,36.22,100
Georgia,GEO,2008,YR2008,12795076469,2980.309535,1.25764955,36.3,100
Georgia,GEO,2009,YR2009,10766836277,2897.130877,1.473356725,36.72,100
Georgia,GEO,2010,YR2010,12243505583,3100.723427,1.404919111,39.15,100
Georgia,GEO,2011,YR2011,15107441447,3356.997868,1.735685448,31.53,100
Georgia,GEO,2012,YR2012,16488403076,3597.203764,1.928196034,28.69,100
